State_Count,Date,State,Active,Deceased,Recovered,State_Name
1,24-May-20,JK,52,0,35,Jammu and Kashmir
1,24-May-20,KA,130,0,46,Karnataka
1,24-May-20,KL,53,1,5,Kerala
1,24-May-20,LA,3,0,0,Ladakh
1,24-May-20,LD,0,0,0,Lakshadweep
1,24-May-20,MH,3041,58,1196,Maharashtra
1,24-May-20,ML,0,0,0,Meghalaya
1,24-May-20,MN,3,0,2,Manipur
1,24-May-20,MP,294,9,141,Madhya Pradesh
1,24-May-20,MZ,0,0,0,Mizoram
1,24-May-20,NL,0,0,0,Nagaland
1,24-May-20,OR,67,0,53,Odisha
1,24-May-20,PB,15,1,28,Punjab
1,24-May-20,PY,15,0,2,Puducherry
1,24-May-20,RJ,286,3,62,Rajasthan
1,24-May-20,SK,0,0,0,Sikkim
1,24-May-20,TG,41,4,24,Telangana
1,24-May-20,TN,765,8,833,Tamil Nadu
1,24-May-20,TR,3,0,13,Tripura
1,24-May-20,TT,7111,156,3285,Total
1,24-May-20,UN,439,0,0,State Unassigned
1,24-May-20,UP,251,6,132,Uttar Pradesh
1,24-May-20,UT,73,2,3,Uttarakhand
1,24-May-20,WB,208,3,58,West Bengal
1,25-Apr-20,AN,4,0,0,Andaman and Nicobar Islands
1,25-Apr-20,AP,61,2,26,Andhra Pradesh
1,25-Apr-20,AR,0,0,0,Arunachal Pradesh
1,25-Apr-20,AS,0,0,0,Assam
1,25-Apr-20,BR,28,0,1,Bihar
1,25-Apr-20,CH,1,0,0,Chandigarh
1,25-Apr-20,CT,1,0,2,Chhattisgarh
1,25-Apr-20,DD,0,0,0,Daman and Diu
1,25-Apr-20,DL,111,1,12,Delhi
1,25-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,25-Apr-20,GA,0,0,0,Goa
1,25-Apr-20,GJ,256,6,17,Gujarat
1,25-Apr-20,HP,0,0,4,Himachal Pradesh
1,25-Apr-20,HR,12,0,5,Haryana
1,25-Apr-20,JH,8,0,0,Jharkhand
1,25-Apr-20,JK,40,1,3,Jammu and Kashmir
1,25-Apr-20,KA,26,0,6,Karnataka
1,25-Apr-20,KL,7,0,7,Kerala
1,25-Apr-20,LA,2,0,0,Ladakh
1,25-Apr-20,LD,0,0,0,Lakshadweep
1,25-Apr-20,MH,811,22,119,Maharashtra
1,25-Apr-20,ML,0,0,0,Meghalaya
1,25-Apr-20,MN,0,0,0,Manipur
1,25-Apr-20,MP,99,7,71,Madhya Pradesh
1,25-Apr-20,MZ,0,0,0,Mizoram
1,25-Apr-20,NL,0,0,0,Nagaland
1,25-Apr-20,OR,6,0,1,Odisha
1,25-Apr-20,PB,10,0,2,Punjab
1,25-Apr-20,PY,1,0,0,Puducherry
1,25-Apr-20,RJ,49,2,20,Rajasthan
1,25-Apr-20,SK,0,0,0,Sikkim
1,25-Apr-20,TG,7,0,16,Telangana
1,25-Apr-20,TN,66,1,94,Tamil Nadu
1,25-Apr-20,TR,0,0,0,Tripura
1,25-Apr-20,TT,1835,44,442,Total
1,25-Apr-20,UN,0,0,0,State Unassigned
1,25-Apr-20,UP,172,2,35,Uttar Pradesh
1,25-Apr-20,UT,0,0,1,Uttarakhand
1,25-Apr-20,WB,57,0,0,West Bengal
1,25-Jul-20,AN,31,0,2,Andaman and Nicobar Islands
1,25-Jul-20,AP,7813,52,3320,Andhra Pradesh
1,25-Jul-20,AR,70,0,36,Arunachal Pradesh
1,25-Jul-20,AS,1165,1,1294,Assam
1,25-Jul-20,BR,2803,11,1688,Bihar
1,25-Jul-20,CH,29,0,20,Chandigarh
1,25-Jul-20,CT,363,3,116,Chhattisgarh
1,25-Jul-20,DD,0,0,0,Daman and Diu
1,25-Jul-20,DL,1142,29,2137,Delhi
1,25-Jul-20,DN,37,0,13,Dadra and Nagar Haveli and Daman and Diu
1,25-Jul-20,GA,146,4,182,Goa
1,25-Jul-20,GJ,1081,22,782,Gujarat
1,25-Jul-20,HP,95,0,28,Himachal Pradesh
1,25-Jul-20,HR,783,7,701,Haryana
1,25-Jul-20,JH,277,7,167,Jharkhand
1,25-Jul-20,JK,523,9,300,Jammu and Kashmir
1,25-Jul-20,KA,5072,72,2403,Karnataka
1,25-Jul-20,KL,1103,5,1049,Kerala
1,25-Jul-20,LA,30,1,22,Ladakh
1,25-Jul-20,LD,0,0,0,Lakshadweep
1,25-Jul-20,MH,9251,257,7227,Maharashtra
1,25-Jul-20,ML,59,0,7,Meghalaya
1,25-Jul-20,MN,30,0,29,Manipur
1,25-Jul-20,MP,716,8,622,Madhya Pradesh
1,25-Jul-20,MZ,29,0,0,Mizoram
1,25-Jul-20,NL,50,3,4,Nagaland
1,25-Jul-20,OR,1320,10,728,Odisha
1,25-Jul-20,PB,468,9,201,Punjab
1,25-Jul-20,PY,139,3,78,Puducherry
1,25-Jul-20,RJ,1120,11,759,Rajasthan
1,25-Jul-20,SK,22,0,5,Sikkim
1,25-Jul-20,TG,1593,8,998,Telangana
1,25-Jul-20,TN,6988,89,7758,Tamil Nadu
1,25-Jul-20,TR,105,0,79,Tripura
1,25-Jul-20,TT,50072,703,37125,Total
1,25-Jul-20,UN,0,0,0,State Unassigned
1,25-Jul-20,UP,2971,39,2191,Uttar Pradesh
1,25-Jul-20,UT,244,1,54,Uttarakhand
1,25-Jul-20,WB,2404,42,2125,West Bengal
1,25-Jun-20,AN,2,0,0,Andaman and Nicobar Islands
1,25-Jun-20,AP,553,7,209,Andhra Pradesh
1,25-Jun-20,AR,12,0,4,Arunachal Pradesh
1,25-Jun-20,AS,364,0,75,Assam
1,25-Jun-20,BR,215,1,374,Bihar
1,25-Jun-20,CH,3,0,7,Chandigarh
1,25-Jun-20,CT,37,0,128,Chhattisgarh
1,25-Jun-20,DD,0,0,0,Daman and Diu
1,25-Jun-20,DL,3390,64,3328,Delhi
1,25-Jun-20,DN,20,0,8,Dadra and Nagar Haveli and Daman and Diu
1,25-Jun-20,GA,44,0,46,Goa
1,25-Jun-20,GJ,577,18,410,Gujarat
1,25-Jun-20,HP,33,1,8,Himachal Pradesh
1,25-Jun-20,HR,453,10,455,Haryana
1,25-Jun-20,JH,44,0,30,Jharkhand
1,25-Jun-20,JK,127,2,149,Jammu and Kashmir
1,25-Jun-20,KA,442,6,519,Karnataka
1,25-Jun-20,KL,123,0,53,Kerala
1,25-Jun-20,LA,9,0,84,Ladakh
1,25-Jun-20,LD,0,0,0,Lakshadweep
1,25-Jun-20,MH,4842,192,3661,Maharashtra
1,25-Jun-20,ML,0,0,1,Meghalaya
1,25-Jun-20,MN,86,0,26,Manipur
1,25-Jun-20,MP,147,8,146,Madhya Pradesh
1,25-Jun-20,MZ,0,0,6,Mizoram
1,25-Jun-20,NL,8,0,12,Nagaland
1,25-Jun-20,OR,210,0,168,Odisha
1,25-Jun-20,PB,142,7,93,Punjab
1,25-Jun-20,PY,41,0,11,Puducherry
1,25-Jun-20,RJ,287,4,229,Rajasthan
1,25-Jun-20,SK,2,0,0,Sikkim
1,25-Jun-20,TG,920,5,327,Telangana
1,25-Jun-20,TN,3509,45,2236,Tamil Nadu
1,25-Jun-20,TR,32,0,122,Tripura
1,25-Jun-20,TT,18205,401,13983,Total
1,25-Jun-20,UN,352,0,0,State Unassigned
1,25-Jun-20,UP,636,15,533,Uttar Pradesh
1,25-Jun-20,UT,68,1,37,Uttarakhand
1,25-Jun-20,WB,475,15,488,West Bengal
1,25-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1,25-Mar-20,AP,2,0,1,Andhra Pradesh
1,25-Mar-20,AR,0,0,0,Arunachal Pradesh
1,25-Mar-20,AS,0,0,0,Assam
1,25-Mar-20,BR,1,0,0,Bihar
1,25-Mar-20,CH,0,0,0,Chandigarh
1,25-Mar-20,CT,2,0,0,Chhattisgarh
1,25-Mar-20,DD,0,0,0,Daman and Diu
1,25-Mar-20,DL,5,0,0,Delhi
1,25-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,25-Mar-20,GA,3,0,0,Goa
1,25-Mar-20,GJ,4,0,0,Gujarat
1,25-Mar-20,HP,0,0,0,Himachal Pradesh
1,25-Mar-20,HR,1,0,0,Haryana
1,25-Mar-20,JH,0,0,0,Jharkhand
1,25-Mar-20,JK,5,0,1,Jammu and Kashmir
1,25-Mar-20,KA,10,0,0,Karnataka
1,25-Mar-20,KL,9,0,0,Kerala
1,25-Mar-20,LA,0,0,0,Ladakh
1,25-Mar-20,LD,0,0,0,Lakshadweep
1,25-Mar-20,MH,15,0,1,Maharashtra
1,25-Mar-20,ML,0,0,0,Meghalaya
1,25-Mar-20,MN,0,0,0,Manipur
1,25-Mar-20,MP,8,1,0,Madhya Pradesh
1,25-Mar-20,MZ,1,0,0,Mizoram
1,25-Mar-20,NL,0,0,0,Nagaland
1,25-Mar-20,OR,0,0,0,Odisha
1,25-Mar-20,PB,2,0,0,Punjab
1,25-Mar-20,PY,0,0,0,Puducherry
1,25-Mar-20,RJ,6,0,0,Rajasthan
1,25-Mar-20,SK,0,0,0,Sikkim
1,25-Mar-20,TG,4,0,0,Telangana
1,25-Mar-20,TN,8,0,0,Tamil Nadu
1,25-Mar-20,TR,0,0,0,Tripura
1,25-Mar-20,TT,90,1,3,Total
1,25-Mar-20,UN,0,0,0,State Unassigned
1,25-Mar-20,UP,3,0,0,Uttar Pradesh
1,25-Mar-20,UT,1,0,0,Uttarakhand
1,25-Mar-20,WB,0,0,0,West Bengal
1,25-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,25-May-20,AP,106,0,51,Andhra Pradesh
1,25-May-20,AR,0,0,0,Arunachal Pradesh
1,25-May-20,AS,156,0,5,Assam
1,25-May-20,BR,163,2,31,Bihar
1,25-May-20,CH,4,0,8,Chandigarh
1,25-May-20,CT,40,0,3,Chhattisgarh
1,25-May-20,DD,0,0,0,Daman and Diu
1,25-May-20,DL,635,15,231,Delhi
1,25-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,25-May-20,GA,1,0,3,Goa
1,25-May-20,GJ,405,30,224,Gujarat
1,25-May-20,HP,20,0,4,Himachal Pradesh
1,25-May-20,HR,29,0,37,Haryana
1,25-May-20,JH,35,0,0,Jharkhand
1,25-May-20,JK,47,2,0,Jammu and Kashmir
1,25-May-20,KA,93,2,51,Karnataka
1,25-May-20,KL,49,0,12,Kerala
1,25-May-20,LA,1,0,0,Ladakh
1,25-May-20,LD,0,0,0,Lakshadweep
1,25-May-20,MH,2436,60,1186,Maharashtra
1,25-May-20,ML,1,0,0,Meghalaya
1,25-May-20,MN,4,0,0,Manipur
1,25-May-20,MP,194,10,163,Madhya Pradesh
1,25-May-20,MZ,0,0,0,Mizoram
1,25-May-20,NL,3,0,0,Nagaland
1,25-May-20,OR,102,0,99,Odisha
1,25-May-20,PB,21,0,15,Punjab
1,25-May-20,PY,8,0,5,Puducherry
1,25-May-20,RJ,272,4,208,Rajasthan
1,25-May-20,SK,0,0,0,Sikkim
1,25-May-20,TG,66,3,72,Telangana
1,25-May-20,TN,805,7,407,Tamil Nadu
1,25-May-20,TR,4,0,0,Tripura
1,25-May-20,TT,6414,150,3012,Total
1,25-May-20,UN,304,0,0,State Unassigned
1,25-May-20,UP,229,8,122,Uttar Pradesh
1,25-May-20,UT,32,1,0,Uttarakhand
1,25-May-20,WB,149,6,75,West Bengal
1,26-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
1,26-Apr-20,AP,81,0,60,Andhra Pradesh
1,26-Apr-20,AR,0,0,0,Arunachal Pradesh
1,26-Apr-20,AS,0,0,8,Assam
1,26-Apr-20,BR,26,0,11,Bihar
1,26-Apr-20,CH,8,0,2,Chandigarh
1,26-Apr-20,CT,0,0,0,Chhattisgarh
1,26-Apr-20,DD,0,0,0,Daman and Diu
1,26-Apr-20,DL,293,0,8,Delhi
1,26-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,26-Apr-20,GA,0,0,0,Goa
1,26-Apr-20,GJ,230,18,31,Gujarat
1,26-Apr-20,HP,0,0,0,Himachal Pradesh
1,26-Apr-20,HR,9,0,8,Haryana
1,26-Apr-20,JH,15,0,5,Jharkhand
1,26-Apr-20,JK,29,0,25,Jammu and Kashmir
1,26-Apr-20,KA,3,1,24,Karnataka
1,26-Apr-20,KL,11,0,4,Kerala
1,26-Apr-20,LA,0,0,0,Ladakh
1,26-Apr-20,LD,0,0,0,Lakshadweep
1,26-Apr-20,MH,440,19,112,Maharashtra
1,26-Apr-20,ML,0,0,0,Meghalaya
1,26-Apr-20,MN,0,0,0,Manipur
1,26-Apr-20,MP,145,4,21,Madhya Pradesh
1,26-Apr-20,MZ,0,0,0,Mizoram
1,26-Apr-20,NL,0,0,0,Nagaland
1,26-Apr-20,OR,3,0,1,Odisha
1,26-Apr-20,PB,14,1,12,Punjab
1,26-Apr-20,PY,0,0,0,Puducherry
1,26-Apr-20,RJ,102,7,116,Rajasthan
1,26-Apr-20,SK,0,0,0,Sikkim
1,26-Apr-20,TG,11,0,9,Telangana
1,26-Apr-20,TN,64,1,60,Tamil Nadu
1,26-Apr-20,TR,0,0,0,Tripura
1,26-Apr-20,TT,1607,56,585,Total
1,26-Apr-20,UN,0,0,0,State Unassigned
1,26-Apr-20,UP,80,3,66,Uttar Pradesh
1,26-Apr-20,UT,3,0,0,Uttarakhand
1,26-Apr-20,WB,40,2,2,West Bengal
1,26-Jul-20,AN,28,0,4,Andaman and Nicobar Islands
1,26-Jul-20,AP,7627,56,3046,Andhra Pradesh
1,26-Jul-20,AR,32,0,77,Arunachal Pradesh
1,26-Jul-20,AS,1142,2,985,Assam
1,26-Jul-20,BR,2605,17,1788,Bihar
1,26-Jul-20,CH,35,0,17,Chandigarh
1,26-Jul-20,CT,431,4,261,Chhattisgarh
1,26-Jul-20,DD,0,0,0,Daman and Diu
1,26-Jul-20,DL,1075,21,1807,Delhi
1,26-Jul-20,DN,49,0,21,Dadra and Nagar Haveli and Daman and Diu
1,26-Jul-20,GA,175,2,230,Goa
1,26-Jul-20,GJ,1110,21,753,Gujarat
1,26-Jul-20,HP,127,1,25,Himachal Pradesh
1,26-Jul-20,HR,794,3,730,Haryana
1,26-Jul-20,JH,508,0,183,Jharkhand
1,26-Jul-20,JK,615,7,411,Jammu and Kashmir
1,26-Jul-20,KA,5199,82,2088,Karnataka
1,26-Jul-20,KL,927,2,689,Kerala
1,26-Jul-20,LA,9,1,6,Ladakh
1,26-Jul-20,LD,0,0,0,Lakshadweep
1,26-Jul-20,MH,9431,267,6044,Maharashtra
1,26-Jul-20,ML,56,0,41,Meghalaya
1,26-Jul-20,MN,59,0,1,Manipur
1,26-Jul-20,MP,874,12,644,Madhya Pradesh
1,26-Jul-20,MZ,0,0,10,Mizoram
1,26-Jul-20,NL,50,0,8,Nagaland
1,26-Jul-20,OR,1376,11,864,Odisha
1,26-Jul-20,PB,534,15,513,Punjab
1,26-Jul-20,PY,133,2,84,Puducherry
1,26-Jul-20,RJ,1132,11,648,Rajasthan
1,26-Jul-20,SK,46,1,5,Sikkim
1,26-Jul-20,TG,0,0,0,Telangana
1,26-Jul-20,TN,6986,85,5471,Tamil Nadu
1,26-Jul-20,TR,37,2,152,Tripura
1,26-Jul-20,TT,48932,704,31512,Total
1,26-Jul-20,UN,0,0,0,State Unassigned
1,26-Jul-20,UP,3246,39,1738,Uttar Pradesh
1,26-Jul-20,UT,143,0,71,Uttarakhand
1,26-Jul-20,WB,2341,40,2097,West Bengal
1,26-Jun-20,AN,14,0,2,Andaman and Nicobar Islands
1,26-Jun-20,AP,605,10,208,Andhra Pradesh
1,26-Jun-20,AR,2,0,7,Arunachal Pradesh
1,26-Jun-20,AS,273,0,214,Assam
1,26-Jun-20,BR,190,0,189,Bihar
1,26-Jun-20,CH,2,0,6,Chandigarh
1,26-Jun-20,CT,89,1,156,Chhattisgarh
1,26-Jun-20,DD,0,0,0,Daman and Diu
1,26-Jun-20,DL,3460,63,2326,Delhi
1,26-Jun-20,DN,15,0,12,Dadra and Nagar Haveli and Daman and Diu
1,26-Jun-20,GA,44,0,35,Goa
1,26-Jun-20,GJ,580,18,532,Gujarat
1,26-Jun-20,HP,25,0,20,Himachal Pradesh
1,26-Jun-20,HR,421,13,636,Haryana
1,26-Jun-20,JH,31,0,42,Jharkhand
1,26-Jun-20,JK,213,1,113,Jammu and Kashmir
1,26-Jun-20,KA,445,10,246,Karnataka
1,26-Jun-20,KL,150,0,65,Kerala
1,26-Jun-20,LA,5,0,109,Ladakh
1,26-Jun-20,LD,0,0,0,Lakshadweep
1,26-Jun-20,MH,5024,175,2362,Maharashtra
1,26-Jun-20,ML,2,0,0,Meghalaya
1,26-Jun-20,MN,19,0,39,Manipur
1,26-Jun-20,MP,203,4,185,Madhya Pradesh
1,26-Jun-20,MZ,2,0,17,Mizoram
1,26-Jun-20,NL,16,0,2,Nagaland
1,26-Jun-20,OR,218,0,131,Odisha
1,26-Jun-20,PB,188,2,9,Punjab
1,26-Jun-20,PY,32,0,16,Puducherry
1,26-Jun-20,RJ,364,1,222,Rajasthan
1,26-Jun-20,SK,2,0,0,Sikkim
1,26-Jun-20,TG,985,7,78,Telangana
1,26-Jun-20,TN,3645,46,1358,Tamil Nadu
1,26-Jun-20,TR,35,0,36,Tripura
1,26-Jun-20,TT,18255,381,10246,Total
1,26-Jun-20,UN,-370,0,0,State Unassigned
1,26-Jun-20,UP,750,19,464,Uttar Pradesh
1,26-Jun-20,UT,34,1,64,Uttarakhand
1,26-Jun-20,WB,542,10,345,West Bengal
1,26-Mar-20,AN,1,0,0,Andaman and Nicobar Islands
1,26-Mar-20,AP,1,0,0,Andhra Pradesh
1,26-Mar-20,AR,0,0,0,Arunachal Pradesh
1,26-Mar-20,AS,0,0,0,Assam
1,26-Mar-20,BR,3,0,0,Bihar
1,26-Mar-20,CH,0,0,0,Chandigarh
1,26-Mar-20,CT,3,0,0,Chhattisgarh
1,26-Mar-20,DD,0,0,0,Daman and Diu
1,26-Mar-20,DL,1,0,0,Delhi
1,26-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,26-Mar-20,GA,0,0,0,Goa
1,26-Mar-20,GJ,5,2,0,Gujarat
1,26-Mar-20,HP,0,0,0,Himachal Pradesh
1,26-Mar-20,HR,1,0,0,Haryana
1,26-Mar-20,JH,0,0,0,Jharkhand
1,26-Mar-20,JK,3,1,0,Jammu and Kashmir
1,26-Mar-20,KA,4,1,0,Karnataka
1,26-Mar-20,KL,19,0,7,Kerala
1,26-Mar-20,LA,0,0,0,Ladakh
1,26-Mar-20,LD,0,0,0,Lakshadweep
1,26-Mar-20,MH,3,1,0,Maharashtra
1,26-Mar-20,ML,0,0,0,Meghalaya
1,26-Mar-20,MN,0,0,0,Manipur
1,26-Mar-20,MP,5,0,0,Madhya Pradesh
1,26-Mar-20,MZ,0,0,0,Mizoram
1,26-Mar-20,NL,0,0,0,Nagaland
1,26-Mar-20,OR,1,0,0,Odisha
1,26-Mar-20,PB,2,0,0,Punjab
1,26-Mar-20,PY,0,0,0,Puducherry
1,26-Mar-20,RJ,2,0,0,Rajasthan
1,26-Mar-20,SK,0,0,0,Sikkim
1,26-Mar-20,TG,3,0,0,Telangana
1,26-Mar-20,TN,3,0,0,Tamil Nadu
1,26-Mar-20,TR,0,0,0,Tripura
1,26-Mar-20,TT,65,5,7,Total
1,26-Mar-20,UN,0,0,0,State Unassigned
1,26-Mar-20,UP,4,0,0,Uttar Pradesh
1,26-Mar-20,UT,0,0,0,Uttarakhand
1,26-Mar-20,WB,1,0,0,West Bengal
1,26-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,26-May-20,AP,97,1,125,Andhra Pradesh
1,26-May-20,AR,0,0,0,Arunachal Pradesh
1,26-May-20,AS,134,0,0,Assam
1,26-May-20,BR,231,1,67,Bihar
1,26-May-20,CH,12,0,0,Chandigarh
1,26-May-20,CT,68,0,12,Chhattisgarh
1,26-May-20,DD,0,0,0,Daman and Diu
1,26-May-20,DL,412,12,183,Delhi
1,26-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,26-May-20,GA,0,0,9,Goa
1,26-May-20,GJ,361,27,501,Gujarat
1,26-May-20,HP,24,0,0,Himachal Pradesh
1,26-May-20,HR,92,0,22,Haryana
1,26-May-20,JH,21,0,5,Jharkhand
1,26-May-20,JK,91,1,24,Jammu and Kashmir
1,26-May-20,KA,101,0,59,Karnataka
1,26-May-20,KL,67,1,10,Kerala
1,26-May-20,LA,0,0,0,Ladakh
1,26-May-20,LD,0,0,0,Lakshadweep
1,26-May-20,MH,2091,97,1168,Maharashtra
1,26-May-20,ML,5,0,0,Meghalaya
1,26-May-20,MN,3,0,0,Manipur
1,26-May-20,MP,165,5,118,Madhya Pradesh
1,26-May-20,MZ,0,0,0,Mizoram
1,26-May-20,NL,1,0,0,Nagaland
1,26-May-20,OR,79,0,84,Odisha
1,26-May-20,PB,25,0,5,Punjab
1,26-May-20,PY,0,0,0,Puducherry
1,26-May-20,RJ,236,3,220,Rajasthan
1,26-May-20,SK,0,0,0,Sikkim
1,26-May-20,TG,112,1,120,Telangana
1,26-May-20,TN,646,11,611,Tamil Nadu
1,26-May-20,TR,34,0,0,Tripura
1,26-May-20,TT,5907,173,3585,Total
1,26-May-20,UN,328,0,0,State Unassigned
1,26-May-20,UP,227,8,164,Uttar Pradesh
1,26-May-20,UT,51,0,6,Uttarakhand
1,26-May-20,WB,193,5,72,West Bengal
1,27-Apr-20,AN,0,0,0,Andaman and Nicobar Islands
1,27-Apr-20,AP,80,0,4,Andhra Pradesh
1,27-Apr-20,AR,0,0,0,Arunachal Pradesh
1,27-Apr-20,AS,0,0,0,Assam
1,27-Apr-20,BR,69,0,0,Bihar
1,27-Apr-20,CH,9,0,0,Chandigarh
1,27-Apr-20,CT,0,0,0,Chhattisgarh
1,27-Apr-20,DD,0,0,0,Daman and Diu
1,27-Apr-20,DL,190,0,0,Delhi
1,27-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,27-Apr-20,GA,0,0,0,Goa
1,27-Apr-20,GJ,247,11,81,Gujarat
1,27-Apr-20,HP,0,0,3,Himachal Pradesh
1,27-Apr-20,HR,5,0,14,Haryana
1,27-Apr-20,JH,21,0,4,Jharkhand
1,27-Apr-20,JK,23,1,27,Jammu and Kashmir
1,27-Apr-20,KA,9,1,11,Karnataka
1,27-Apr-20,KL,13,0,13,Kerala
1,27-Apr-20,LA,0,0,0,Ladakh
1,27-Apr-20,LD,0,0,0,Lakshadweep
1,27-Apr-20,MH,522,27,94,Maharashtra
1,27-Apr-20,ML,0,0,0,Meghalaya
1,27-Apr-20,MN,0,0,0,Manipur
1,27-Apr-20,MP,75,7,55,Madhya Pradesh
1,27-Apr-20,MZ,0,0,0,Mizoram
1,27-Apr-20,NL,0,0,0,Nagaland
1,27-Apr-20,OR,15,0,2,Odisha
1,27-Apr-20,PB,8,1,14,Punjab
1,27-Apr-20,PY,0,0,1,Puducherry
1,27-Apr-20,RJ,77,9,115,Rajasthan
1,27-Apr-20,SK,0,0,0,Sikkim
1,27-Apr-20,TG,2,0,16,Telangana
1,27-Apr-20,TN,52,0,54,Tamil Nadu
1,27-Apr-20,TR,0,0,0,Tripura
1,27-Apr-20,TT,1568,58,580,Total
1,27-Apr-20,UN,0,0,0,State Unassigned
1,27-Apr-20,UP,113,1,72,Uttar Pradesh
1,27-Apr-20,UT,0,0,0,Uttarakhand
1,27-Apr-20,WB,38,0,0,West Bengal
1,27-Jul-20,AN,20,1,12,Andaman and Nicobar Islands
1,27-Jul-20,AP,6051,49,3257,Andhra Pradesh
1,27-Jul-20,AR,81,0,69,Arunachal Pradesh
1,27-Jul-20,AS,1348,7,1362,Assam
1,27-Jul-20,BR,2192,6,1536,Bihar
1,27-Jul-20,CH,23,1,3,Chandigarh
1,27-Jul-20,CT,367,2,228,Chhattisgarh
1,27-Jul-20,DD,0,0,0,Daman and Diu
1,27-Jul-20,DL,613,26,1497,Delhi
1,27-Jul-20,DN,36,0,32,Dadra and Nagar Haveli and Daman and Diu
1,27-Jul-20,GA,258,1,133,Goa
1,27-Jul-20,GJ,1052,22,1015,Gujarat
1,27-Jul-20,HP,94,0,18,Himachal Pradesh
1,27-Jul-20,HR,795,5,662,Haryana
1,27-Jul-20,JH,454,7,101,Jharkhand
1,27-Jul-20,JK,470,9,474,Jammu and Kashmir
1,27-Jul-20,KA,5324,75,1847,Karnataka
1,27-Jul-20,KL,702,2,745,Kerala
1,27-Jul-20,LA,21,0,3,Ladakh
1,27-Jul-20,LD,0,0,0,Lakshadweep
1,27-Jul-20,MH,7924,227,8706,Maharashtra
1,27-Jul-20,ML,36,0,51,Meghalaya
1,27-Jul-20,MN,51,0,38,Manipur
1,27-Jul-20,MP,789,9,659,Madhya Pradesh
1,27-Jul-20,MZ,0,0,0,Mizoram
1,27-Jul-20,NL,46,1,20,Nagaland
1,27-Jul-20,OR,1503,7,581,Odisha
1,27-Jul-20,PB,551,12,254,Punjab
1,27-Jul-20,PY,85,3,75,Puducherry
1,27-Jul-20,RJ,1134,9,880,Rajasthan
1,27-Jul-20,SK,10,0,27,Sikkim
1,27-Jul-20,TG,1473,8,774,Telangana
1,27-Jul-20,TN,6993,77,5723,Tamil Nadu
1,27-Jul-20,TR,147,4,105,Tripura
1,27-Jul-20,TT,46484,642,34354,Total
1,27-Jul-20,UN,0,0,0,State Unassigned
1,27-Jul-20,UP,3505,30,1192,Uttar Pradesh
1,27-Jul-20,UT,224,3,109,Uttarakhand
1,27-Jul-20,WB,2112,39,2166,West Bengal
1,27-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
1,27-Jun-20,AP,796,11,284,Andhra Pradesh
1,27-Jun-20,AR,3,0,5,Arunachal Pradesh
1,27-Jun-20,AS,246,1,567,Assam
1,27-Jun-20,BR,302,2,261,Bihar
1,27-Jun-20,CH,3,0,0,Chandigarh
1,27-Jun-20,CT,65,0,52,Chhattisgarh
1,27-Jun-20,DD,0,0,0,Daman and Diu
1,27-Jun-20,DL,2948,66,2210,Delhi
1,27-Jun-20,DN,15,0,6,Dadra and Nagar Haveli and Daman and Diu
1,27-Jun-20,GA,89,0,50,Goa
1,27-Jun-20,GJ,615,18,379,Gujarat
1,27-Jun-20,HP,30,0,7,Himachal Pradesh
1,27-Jun-20,HR,543,7,456,Haryana
1,27-Jun-20,JH,45,0,77,Jharkhand
1,27-Jun-20,JK,204,2,145,Jammu and Kashmir
1,27-Jun-20,KA,918,11,371,Karnataka
1,27-Jun-20,KL,195,0,102,Kerala
1,27-Jun-20,LA,14,0,87,Ladakh
1,27-Jun-20,LD,0,0,0,Lakshadweep
1,27-Jun-20,MH,6368,167,4430,Maharashtra
1,27-Jun-20,ML,0,0,0,Meghalaya
1,27-Jun-20,MN,17,0,39,Manipur
1,27-Jun-20,MP,167,4,167,Madhya Pradesh
1,27-Jun-20,MZ,3,0,8,Mizoram
1,27-Jun-20,NL,16,0,2,Nagaland
1,27-Jun-20,OR,170,1,184,Odisha
1,27-Jun-20,PB,99,6,119,Punjab
1,27-Jun-20,PY,85,1,18,Puducherry
1,27-Jun-20,RJ,284,11,305,Rajasthan
1,27-Jun-20,SK,0,0,10,Sikkim
1,27-Jun-20,TG,1087,6,162,Telangana
1,27-Jun-20,TN,3713,68,2737,Tamil Nadu
1,27-Jun-20,TR,9,0,16,Tripura
1,27-Jun-20,TT,20142,414,14229,Total
1,27-Jun-20,UN,-100,0,0,State Unassigned
1,27-Jun-20,UP,606,19,632,Uttar Pradesh
1,27-Jun-20,UT,66,0,87,Uttarakhand
1,27-Jun-20,WB,521,13,254,West Bengal
1,27-Mar-20,AN,5,0,0,Andaman and Nicobar Islands
